gender,weight,height
Male,66.635,165.461
Male,70.467,187.283
Male,74.293,222.328
Male,69.257,173.279
Male,69.12,188.983
Male,74.384,213.654
Male,69.603,193.727
Male,69.02,174.412
Male,70.706,203.191
Male,74.35,204.413
Male,71.138,198.824
Male,72.124,203.373
Male,63.451,147.445
Male,68.185,181.651
Male,68.866,190.385
Male,68.729,188.339
Male,66.798,172.53
Male,62.333,140.463
Male,73.208,221.779
Male,69.272,172.768
Male,68.923,196.275
Male,66.314,163.467
Male,70.909,201.359
Male,73.64,198.894
Male,72.86,200.991
Male,70.225,196.949
Male,67.64,186.935
Male,65.061,157.03
Male,69.697,181.207
Male,72.287,189.18
Male,72.935,210.055
Male,70.429,196.727
Male,73.874,217.625
Male,65.856,169.676
Male,67.48,184.21
Male,66.408,181.902
Male,69.12,174.565
Male,74.317,229.565
Male,69.506,192.842
Male,70.649,199.894
Male,68.115,171.453
Male,70.882,190.679
Male,71.469,197.417
Male,67.817,183.679
Male,70.565,193.321
Male,69.051,181.411
Male,65.554,164.516
Male,69.754,193.46
Male,66.648,172.318
Male,68.172,194.99
Male,73.339,203.065
Male,61.47,128.724
Male,69.012,177.058
Male,69.873,179.665
Male,72.316,203.988
Male,68.662,178.086
Male,72.783,200.833
Male,68.633,185.538
Male,68.92,194.278
Male,70.94,199.648
Male,73.274,221.431
Male,66.392,188.192
Male,67.393,173.127
Male,73.972,201.205
Male,69.957,191.496
Male,65.426,165.848
Male,69.118,203.597
Male,74.309,212.157
Male,67.435,158.439
Male,70.049,204.779
Male,65.848,158.193
Male,69.546,181.672
Male,64.874,172.819
Male,66.058,167.982
Male,66.534,159.657
Male,66.343,171.69
Male,71.602,209.019
Male,66.134,162.683
Male,72.077,213.189
Male,67.383,184.716
Male,69.201,176.221
Male,66.752,166.366
Male,73.281,201.407
Male,68.585,191.026
Male,71.779,195.024
Male,71.318,211.983
Male,67.084,167.893
Male,71.427,215.155
Male,65.77,170.573
Male,67.412,195.473
Male,65.829,163.106
Male,73.295,223.87
Male,65.186,165.028
Male,65.349,156.275
Male,72.356,199.972
Male,66.988,176.199
Male,66.627,179.054
Male,69.081,176.868
Male,72.11,206.603
Male,74.793,215.235
Male,71.794,199.316
Male,66.113,172.403
Male,69.04,192.092
Male,64.805,147.363
Male,71.111,184.145
Male,67.333,173.059
Male,69.076,173.363
Male,71.09,181.031
Male,63.932,162.247
Male,69.922,183.779
Male,69.741,206.636
Male,65.127,167.3
Male,71.608,210.326
Male,72.907,212.799
Male,66.687,169.207
Male,69.625,171.397
Male,64.085,164.463
Male,72.436,211.943
Male,71.238,208.494
Male,69.055,176.142
Male,75.554,218.887
Male,66.897,177.573
Male,73.298,194.949
Male,65.864,175.563
Male,68.78,174.579
Male,69.343,186.206
Male,67.964,173.911
Male,69.208,188.385
Male,68.509,199.897
Male,71.052,189.595
Male,71.048,206.69
Male,69.504,188.665
Male,74.977,248.849
Male,68.503,183.731
Male,70.627,196.416
Male,67.394,168.521
Male,65.042,178.302
Male,70.814,196.348
Male,70.751,196.297
Male,72.5,198.94
Male,70.421,205.465
Male,75.579,239.334
Male,65.124,170.056
Male,69.371,191.406
Male,68.075,187.335
Male,71.935,215.28
Male,72.121,204.457
Male,73.913,227.257
Male,65.678,181.382
Male,73.38,200.011
Male,73.75,197.606
Male,64.599,173.992
Male,66.308,181.988
Male,65.974,177.664
Male,68.603,179.188
Male,67.137,182.962
Male,68.63,184.29
Male,71.484,229.64
Male,71.548,199.797
Male,68.618,183.138
Male,72.631,204.762
Male,69.744,186.706
Male,66.638,168.039
Male,68.017,180.158
Male,70.604,188.424
Male,67.367,167.292
Male,71.79,193.438
Male,66.414,182.71
Male,68.171,190.236
Male,67.953,181.596
Male,65.334,183.77
Male,69.858,186.428
Male,65.809,170.705
Male,70.897,215.062
Male,71.5,195.476
Male,74.161,223.613
Male,71.984,215.454
Male,65.979,168.45
Male,69.004,196.362
Male,68.465,183.673
Male,65.039,164.33
Male,73.681,223.609
Male,69.553,176.282
Male,68.921,180.797
Male,67.73,168.545
Male,66.95,174.845
Male,69.543,188.091
Male,70.448,199.383
Male,65.701,173.212
Male,64.813,163.428
Male,75.076,229.234
Male,67.543,166.335
Male,69.99,206.661
Male,73.432,216.015
Male,70.202,192.528
Male,72.152,181.244
Male,71.819,207.709
Male,68.267,190.469
Male,68.994,188.776
Male,68.933,199.633
Male,69.747,195.527
Male,66.226,166.053
Male,64.5,164.723
Male,71.106,203.983
Male,70.334,187.248
Male,68.042,169.431
Male,67.113,175.776
Male,71.842,207.958
Male,71.744,197.937
Male,67.45,192.586
Male,65.716,163.008
Male,69.375,204.974
Male,66.643,167.814
Male,67.78,173.388
Male,73.366,206.034
Male,69.157,185.414
Male,73.742,199.513
Male,69.702,197.35
Male,65.845,164.277
Male,75.456,206.504
Male,65.683,180.49
Male,70.434,199.068
Male,72.204,195.576
Male,71.036,192.756
Male,72.465,225.634
Male,60.244,153.831
Male,71.484,193.01
Male,68.627,163.387
Male,70.643,187.507
Male,70.11,219.858
Male,67.133,175.152
Male,66.801,175.044
Male,66.054,162.517
Male,65.442,169.38
Male,68.654,194.94
Male,69.534,175.819
Male,73.934,218.55
Male,68.042,185.183
Male,69.827,200.232
Male,68.57,192.329
Male,68.986,186.342
Male,68.517,186.362
Male,70.109,184.135
Male,65.825,156.804
Male,66.282,163.836
Male,67.721,177.664
Male,68.673,182.164
Male,72.867,215.453
Male,69.0,171.409
Male,74.348,210.369
Male,70.879,186.27
Male,70.188,194.4
Male,69.352,174.36
Male,70.681,195.986
Male,63.769,165.702
Male,71.254,193.83
Male,69.385,194.615
Male,71.464,203.633
Male,71.786,192.551
Male,65.005,152.801
Male,65.976,178.295
Male,68.281,178.062
Male,67.681,179.132
Male,64.601,165.463
Male,71.954,205.013
Male,71.654,203.56
Male,68.445,170.046
Male,63.853,163.021
Male,67.945,176.936
Male,68.79,176.936
Male,71.595,207.796
Male,69.499,197.456
Male,66.171,150.023
Male,67.24,180.41
Male,71.989,203.62
Male,66.858,177.403
Male,67.576,175.892
Male,68.992,194.35
Male,74.629,226.892
Male,70.812,206.293
Male,70.854,195.252
Male,68.551,197.011
Male,65.038,154.105
Male,69.989,185.846
Male,71.994,206.337
Male,70.399,179.425
Male,68.414,194.385
Male,67.086,177.543
Male,70.848,195.969
Male,67.908,179.31
Male,66.353,172.301
Male,62.476,140.161
Male,67.06,187.726
Male,66.756,165.99
Male,70.186,188.001
Male,69.211,183.097
Male,71.177,204.476
Male,71.635,211.608
Male,70.873,179.369
Male,72.19,214.686
Male,64.398,146.684
Male,67.694,178.159
Male,70.476,197.895
Male,71.543,204.717
Male,70.108,199.451
Male,64.06,161.015
Male,69.463,179.698
Male,68.793,197.115
Male,66.36,166.123
Male,67.25,182.843
Male,71.97,206.824
Male,72.715,207.247
Male,65.187,172.454
Male,71.567,211.154
Male,65.841,162.485
Male,67.942,169.927
Male,72.558,198.809
Male,69.096,180.78
Male,65.934,157.707
Male,63.807,167.363
Male,67.32,177.162
Male,71.88,196.639
Male,68.704,184.277
Male,67.935,182.688
Male,69.27,175.047
Male,64.868,163.198
Male,67.18,177.822
Male,73.159,230.995
Male,65.755,166.965
Male,63.37,141.902
Male,76.867,240.537
Male,68.271,172.941
Male,65.481,150.292
Male,71.408,208.059
Male,67.679,186.504
Male,68.671,170.432
Male,67.241,174.295
Male,64.815,159.94
Male,68.024,180.129
Male,72.747,204.614
Male,67.538,181.865
Male,71.76,211.481
Male,66.287,180.915
Male,75.185,222.475
Male,63.489,156.732
Male,67.23,163.476
Male,67.796,169.039
Male,66.382,172.782
Male,67.196,194.235
Male,71.481,202.672
Male,68.179,165.113
Male,73.295,225.26
Male,77.101,240.455
Male,62.605,152.727
Male,69.576,203.289
Male,75.424,220.757
Male,63.09,140.517
Male,76.691,233.159
Male,66.928,169.535
Male,64.116,146.237
Male,69.578,191.377
Male,71.19,183.846
Male,67.519,200.897
Male,73.193,206.751
Male,71.626,179.754
Male,67.769,190.32
Male,72.275,227.269
Male,65.418,160.737
Male,69.544,207.875
Male,68.791,167.67
Male,75.181,218.513
Male,72.309,209.456
Male,69.327,212.289
Male,64.931,149.838
Male,69.486,199.534
Male,66.79,186.93
Male,70.962,181.051
Male,72.993,190.904
Male,71.732,198.636
Male,60.972,150.865
Male,67.525,177.021
Male,68.315,186.632
Male,69.34,193.041
Male,67.926,168.686
Male,69.454,205.551
Male,68.02,172.547
Male,76.849,254.209
Male,70.501,180.135
Male,69.982,176.465
Male,65.895,151.184
Male,69.618,189.585
Male,68.451,166.833
Male,68.241,163.633
Male,70.694,194.231
Male,67.749,171.876
Male,72.003,189.386
Male,72.713,207.46
Male,66.148,183.935
Male,68.377,189.466
Male,71.587,184.458
Male,70.356,185.025
Male,65.889,159.006
Male,62.526,144.75
Male,68.556,189.036
Male,69.197,194.258
Male,63.846,161.698
Male,73.143,205.722
Male,71.925,198.675
Male,69.604,185.64
Male,68.566,180.89
Male,74.041,217.123
Male,67.563,171.266
Male,73.028,225.564
Male,63.756,158.747
Male,71.79,207.494
Male,67.726,201.116
Male,71.529,220.941
Male,66.688,184.508
Male,75.044,222.035
Male,70.79,186.576
Male,67.497,180.742
Male,72.075,195.047
Male,69.106,190.214
Male,69.149,190.346
Male,69.337,180.24
Male,66.878,172.285
Male,71.164,199.043
Male,70.236,196.461
Male,69.845,178.674
Male,64.737,161.65
Male,72.924,204.22
Male,71.185,200.837
Male,63.122,153.945
Male,66.434,173.995
Male,69.606,184.644
Male,70.251,190.654
Male,69.7,182.701
Male,67.863,170.795
Male,67.36,174.586
Male,70.984,182.136
Male,72.871,221.757
Male,62.348,150.722
Male,63.218,142.159
Male,70.174,201.713
Male,68.956,204.428
Male,70.156,189.509
Male,66.674,174.159
Male,69.944,196.178
Male,64.098,164.482
Male,66.299,159.236
Male,70.557,204.28
Male,73.3,206.103
Male,67.018,156.545
Male,71.42,199.667
Male,69.262,162.288
Male,76.6,239.697
Male,68.711,195.392
Male,61.091,147.266
Male,71.85,202.67
Male,65.253,170.523
Male,67.227,158.125
Male,74.853,229.402
Male,64.871,154.936
Male,67.841,179.648
Male,68.682,188.273
Male,68.85,193.762
Male,70.038,190.715
Male,67.544,196.493
Male,68.429,172.915
Male,67.68,171.617
Male,69.169,191.821
Male,71.81,203.271
Male,73.866,223.465
Male,69.763,186.237
Male,66.609,191.842
Male,66.169,154.594
Male,67.144,182.609
Male,76.482,230.794
Male,69.55,184.495
Male,70.001,200.501
Male,73.846,222.621
Male,68.988,173.098
Male,70.643,198.491
Male,65.147,153.296
Male,65.233,168.74
Male,70.103,186.675
Male,67.794,179.914
Male,68.776,199.602
Male,68.029,167.542
Male,68.789,187.057
Male,68.3,184.84
Male,66.937,169.45
Male,65.344,166.959
Male,66.212,176.748
Male,68.95,196.036
Male,69.724,188.25
Male,62.028,149.231
Male,67.262,167.075
Male,65.286,161.148
Male,69.425,188.779
Male,66.071,162.202
Male,69.051,198.372
Male,68.125,186.908
Male,72.718,210.365
Male,71.3,189.795
Male,70.782,209.512
Male,69.784,180.137
Male,70.524,193.095
Male,67.637,161.544
Male,69.128,184.142
Male,69.347,180.286
Male,68.097,189.266
Male,73.769,216.968
Male,72.099,207.54
Male,72.386,212.213
Male,69.539,189.533
Male,71.362,189.157
Male,67.425,187.953
Male,63.701,169.76
Male,71.669,208.336
Male,74.461,217.632
Male,68.507,167.861
Male,68.118,171.707
Male,63.034,131.801
Male,68.737,190.149
Male,72.037,209.935
Male,69.411,180.718
Male,70.95,194.257
Male,71.015,192.874
Male,73.105,206.818
Male,69.194,182.428
Male,69.893,196.076
Male,71.075,198.022
Male,65.566,162.374
Male,67.229,161.704
Male,72.248,217.378
Male,69.442,174.886
Male,74.101,217.188
Male,69.592,181.617
Male,68.643,181.372
Male,73.895,208.038
Male,72.032,198.954
Male,68.485,184.657
Male,66.755,141.675
Male,69.29,179.562
Male,72.122,199.121
Male,71.317,199.158
Male,67.253,174.175
Male,65.641,154.503
Male,65.85,165.543
Male,65.595,162.292
Male,68.837,183.698
Male,64.451,147.045
Male,67.382,179.319
Male,71.366,199.882
Male,69.301,202.839
Male,70.204,176.659
Male,66.71,174.99
Male,72.432,210.723
Male,69.936,187.729
Male,68.502,192.578
Male,63.652,159.604
Male,72.261,216.867
Male,65.905,186.016
Male,74.091,215.995
Male,69.657,182.942
Male,71.862,194.765
Male,69.012,182.687
Male,68.561,175.042
Male,70.23,207.413
Male,65.797,175.912
Male,66.296,176.253
Male,67.799,184.717
Male,68.212,196.059
Male,72.793,209.806
Male,68.721,190.12
Male,67.043,182.721
Male,70.77,197.333
Male,67.523,172.868
Male,72.962,207.501
Male,66.554,171.467
Male,64.396,145.399
Male,69.997,198.818
Male,69.218,197.356
Male,71.454,195.538
Male,71.938,217.56
Male,68.996,192.513
Male,65.034,163.996
Male,70.03,196.018
Male,68.305,181.174
Male,73.113,211.42
Male,70.724,197.361
Male,68.849,189.791
Male,65.937,180.5
Male,71.527,206.544
Male,72.653,223.935
Male,67.526,175.47
Male,70.222,203.995
Male,73.223,216.149
Male,69.684,201.626
Male,69.745,197.655
Male,69.511,198.956
Male,69.813,196.613
Male,62.537,159.646
Male,71.571,200.547
Male,70.46,199.184
Male,68.186,184.095
Male,70.156,185.258
Male,69.673,203.038
Male,68.384,178.307
Male,61.977,137.667
Male,67.107,186.879
Male,65.103,159.105
Male,68.592,196.184
Male,66.375,166.923
Male,68.106,187.42
Male,67.189,168.695
Male,64.709,184.427
Male,68.734,186.992
Male,68.108,178.461
Male,75.69,223.588
Male,65.663,170.933
Male,70.723,198.121
Male,67.553,178.248
Male,77.547,242.041
Male,68.015,186.094
Male,70.763,196.765
Male,67.878,152.897
Male,68.07,169.316
Male,68.465,182.131
Male,68.139,187.078
Male,70.83,204.698
Male,73.167,232.761
Male,64.746,176.948
Male,64.778,158.173
Male,69.348,185.667
Male,68.444,183.818
Male,69.284,206.333
Male,72.333,210.964
Male,66.747,156.097
Male,67.523,179.047
Male,69.089,196.739
Male,67.455,192.836
Male,70.375,179.374
Male,70.329,209.585
Male,68.609,201.782
Male,71.007,192.795
Male,70.944,190.751
Male,67.761,178.82
Male,71.805,220.398
Male,72.94,199.095
Male,71.369,205.217
Male,72.854,199.815
Male,65.757,167.667
Male,68.764,185.935
Male,68.667,206.516
Male,67.536,177.057
Male,71.974,211.988
Male,65.869,176.181
Male,66.909,195.405
Male,70.531,176.993
Male,67.386,171.056
Male,70.513,205.725
Male,72.43,208.142
Male,70.542,197.042
Male,70.197,194.699
Male,71.193,206.196
Male,63.577,156.82
Male,67.84,169.459
Male,67.009,168.927
Male,65.497,175.427
Male,65.532,177.618
Male,68.798,186.858
Male,70.891,182.284
Male,66.328,156.606
Male,64.24,169.851
Male,65.979,173.887
Male,66.036,172.141
Male,70.852,221.053
Male,68.978,190.149
Male,68.925,191.066
Male,63.865,161.74
Male,68.477,176.763
Male,72.137,214.537
Male,72.955,214.512
Male,67.89,168.825
Male,67.722,175.635
Male,68.486,203.009
Male,69.89,203.391
Male,67.657,192.122
Male,71.44,182.174
Male,73.281,225.207
Male,59.868,117.804
Male,70.837,215.947
Male,65.001,149.288
Male,69.032,188.259
Male,69.961,199.817
Male,67.166,162.801
Male,72.762,226.736
Male,68.535,186.703
Male,66.171,149.999
Male,69.163,189.147
Male,69.349,184.316
Male,69.806,208.435
Male,67.429,172.112
Male,73.631,212.485
Male,68.526,194.111
Male,66.676,169.254
Male,69.383,200.567
Male,69.061,172.035
Male,71.251,209.482
Male,70.602,216.511
Male,65.88,157.451
Male,66.532,168.247
Male,69.086,194.643
Male,72.839,221.08
Male,69.153,201.994
Male,67.923,173.349
Male,67.902,184.06
Male,64.486,160.678
Male,67.001,183.827
Male,68.489,184.007
Male,67.179,179.444
Male,71.915,182.672
Male,69.824,189.809
Male,69.769,199.673
Male,66.557,153.373
Male,68.38,190.501
Male,71.697,212.509
Male,67.899,186.381
Male,66.794,165.26
Male,67.908,173.898
Male,70.644,180.669
Male,61.835,143.421
Male,68.735,181.955
Male,67.604,179.389
Male,69.93,199.722
Male,67.41,178.833
Male,67.465,180.876
Male,68.829,195.162
Male,68.388,180.738
Male,71.33,210.664
Male,70.233,184.025
Male,67.298,175.339
Male,70.596,197.315
Male,69.842,188.512
Male,65.111,183.862
Male,73.706,231.698
Male,69.308,195.176
Male,67.906,174.087
Male,72.36,213.298
Male,68.93,187.801
Male,70.877,209.24
Male,64.637,162.407
Male,69.064,176.355
Male,67.685,178.557
Male,76.732,241.687
Male,67.882,181.046
Male,63.15,154.802
Male,68.313,175.227
Male,71.528,192.073
Male,68.512,175.433
Male,66.615,165.35
Male,68.067,187.038
Male,70.287,203.532
Male,67.922,177.021
Male,71.452,199.234
Male,68.089,173.829
Male,69.146,184.488
Male,69.833,196.348
Male,71.775,189.639
Male,67.908,199.479
Male,66.341,166.107
Male,69.203,186.394
Male,67.777,179.784
Male,71.284,211.628
Male,75.331,240.441
Male,68.171,174.873
Male,66.752,176.1
Male,68.541,190.131
Male,66.72,169.684
Male,72.448,213.239
Male,65.242,152.224
Male,67.129,155.521
Male,65.116,153.128
Male,63.751,154.666
Male,65.452,174.91
Male,66.99,160.179
Male,67.309,195.012
Male,65.002,157.559
Male,67.699,185.007
Male,67.267,178.635
Male,68.211,174.899
Male,67.222,176.538
Male,70.03,208.273
Male,68.284,185.538
Male,68.391,181.695
Male,71.929,215.05
Male,69.132,167.826
Male,69.859,202.806
Male,68.542,180.353
Male,68.857,176.642
Male,73.597,229.555
Male,68.333,195.877
Male,68.263,183.079
Male,71.433,196.381
Male,71.279,192.676
Male,67.172,168.183
Male,68.422,178.171
Male,69.469,202.65
Male,69.371,175.937
Male,65.078,163.672
Male,70.32,190.048
Male,70.12,192.554
Male,68.661,182.359
Male,68.432,166.115
Male,71.189,202.783
Male,67.992,179.391
Male,65.344,174.259
Male,68.92,189.919
Male,69.599,186.899
Male,71.648,211.24
Male,66.329,175.684
Male,67.635,196.625
Male,66.888,181.567
Male,67.493,171.606
Male,68.486,172.546
Male,74.677,218.845
Male,64.318,157.783
Male,68.602,191.959
Male,72.5,212.97
Male,72.554,222.361
Male,64.416,158.088
Male,71.688,202.822
Male,69.69,177.989
Male,68.208,184.028
Male,70.047,179.723
Male,70.654,184.384
Male,67.273,190.303
Male,64.794,153.626
Male,70.519,202.469
Male,68.903,191.836
Male,71.23,182.809
Male,70.689,186.792
Male,67.953,171.217
Male,73.921,211.163
Male,66.184,180.112
Male,65.316,189.421
Male,70.142,175.18
Male,58.407,121.338
Male,72.451,201.92
Male,67.495,165.25
Male,67.002,165.603
Male,68.105,186.908
Male,68.254,178.93
Male,68.606,169.548
Male,72.119,205.491
Male,67.237,175.909
Male,72.693,203.454
Male,63.176,139.133
Male,66.571,189.844
Male,72.901,222.509
Male,74.529,225.54
Male,69.429,169.575
Male,72.784,201.668
Male,70.295,191.987
Male,72.212,188.936
Male,70.388,181.002
Male,71.574,215.297
Male,67.564,168.54
Male,67.512,186.291
Male,72.875,190.342
Male,67.653,165.104
Male,61.767,146.397
Male,69.162,179.818
Male,65.66,151.627
Male,65.855,160.112
Male,69.769,186.333
Male,67.012,166.632
Male,67.668,193.304
Male,74.975,214.495
Male,73.504,188.876
Male,65.674,170.063
Male,67.166,182.68
Male,70.379,193.945
Male,70.798,198.388
Male,71.222,204.36
Male,66.753,163.691
Male,69.359,185.285
Male,63.01,135.631
Male,67.077,182.555
Male,71.171,213.457
Male,66.662,172.015
Male,68.503,195.045
